"store_code","zd_code","zd_name","zd_complete_name","org_code","org_name","org_complete_name","st_name"
"9250","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9250 Mﾔﾁﾖﾁﾕｳｵｳｴｷﾏｴ  "
"9251","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9251 Mﾔｷﾞﾘｴｷﾏｴ      "
"9256","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9256 Mﾂﾀﾞﾇﾏﾐﾅﾐ      "
"9258","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9258 Mｼﾓｳｻﾅｶﾔﾏ      "
"9271","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9271 Mﾁﾊﾞｻｲﾜｲﾁﾖｳ    "
"9280","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9280 Mﾏｺﾞﾒｻﾞﾜ       "
"9295","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9295 Mｲﾁｶﾜｽｶﾞﾉ      "
"9312","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9312 Mﾋｶﾞｼﾅｶﾔﾏ      "
"9314","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9314 Mﾐﾔﾉｷﾞ         "
"9376","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9376 Mｷﾞﾖｳﾄｸｴｷﾏｴ    "
"9386","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9386 Mｶﾅﾏﾁ          "
"9434","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9434 Mﾋｶﾞｼﾏﾂﾄﾞｴｷ    "
"9442","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9442 ｶﾒｱﾘ           "
"9486","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9486 Mｶｼﾜｴｷﾋｶﾞｼｸﾞﾁ  "
"9490","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9490 Mﾐﾅﾐｷﾞﾖｳﾄｸ     "
"9631","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9631 Mｵｵｸﾎﾞｴｷﾏｴ     "
"9639","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9639 Mﾌｵﾚｽﾄﾓ-ﾙｲﾝｻﾞｲﾏ"
"9640","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9640 Mﾅｶﾞﾚﾔﾏｵｵﾀｶﾉﾓﾘ "
"9652","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9652 Mﾌﾅﾊﾞｼﾐﾔﾏ      "
"9654","7604",千葉統括部,"7604 千葉統括部","0076",マルエツ,"0076 マルエツ","9654 Mｲﾁﾉｴｴｷﾏｴ      "
"9259","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9259 Mｼﾝｵｵﾂｶ        "
"9264","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9264 Mﾋｶﾞｼﾆﾂﾎﾟﾘ     "
"9267","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9267 Mｶﾝﾅｲ          "
"9278","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9278 Mﾔﾏﾄﾁﾖｳ        "
"9281","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9281 Mﾔﾏｼﾀｺｳｴﾝ      "
"9287","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9287 Mﾀｶﾀﾞﾉﾊﾞﾊﾞ     "
"9291","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9291 Mｼｵﾄﾞﾒｼｵｻｲﾄ    "
"9292","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9292 Mﾅｶﾉﾁﾕｳｵｳ      "
"9296","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9296 Mｷﾁｼﾞﾖｳｼﾞ      "
"9310","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9310 Mｼﾝｺｲﾜ         "
"9348","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9348 Mｼﾛﾔﾏﾋﾙｽﾞ      "
"9349","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9349 Mﾌﾄﾞｳﾏｴ        "
"9351","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9351 Mﾋｶﾞｼｱｻﾞﾌﾞ     "
"9354","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9354 Mﾐﾖｳｶﾞﾀﾞﾆ      "
"9355","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9355 Mｼﾌﾞﾔｼﾝｾﾝ      "
"9356","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9356 Mｼﾛｶﾈﾀﾞｲ       "
"9357","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9357 Mﾆｼｵｵｲｴｷﾏｴ     "
"9358","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9358 Mﾊﾙﾐ           "
"9359","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9359 Mｲｲﾀﾞﾊﾞｼ       "
"9360","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9360 Mｺﾞﾀﾝﾀﾞ        "
"9361","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9361 Mﾊﾂﾁﾖｳﾎﾞﾘ      "
"9362","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9362 Mｽｲﾄﾞｳｺｻﾞｸﾗ    "
"9364","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9364 Mｼﾊﾞ4ﾁﾖｳﾒ      "
"9365","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9365 Mﾋｶﾞｼｲｹﾌﾞｸﾛ3ﾁﾖｳ"
"9367","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9367 Mｺﾏｺﾞﾒ         "
"9369","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9369 Mﾋｶﾞｼｲｹﾌﾞｸﾛ5ﾁﾖｳ"
"9370","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9370 Mﾆｼｼﾝｼﾞﾕｸ3ﾁﾖｳﾒ "
"9371","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9371 Mｼﾛｶﾈﾀﾞｲﾌﾟﾗﾁﾅﾄﾞ"
"9372","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9372 Mｶﾐﾅｶｻﾞﾄ       "
"9373","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9373 Mｺﾞｺｸｼﾞｴｷﾏｴ    "
"9378","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9378 Mｺｳﾅﾝｼﾃｲﾀﾜ-    "
"9383","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9383 Mｾﾝｺﾞｸ         "
"9384","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9384 #ｺﾃﾞﾝﾏﾁﾖｳｴｷﾏｴ  "
"9388","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9388 Mﾘﾖｳｺﾞｸﾐﾄﾞﾘ1ﾁﾖｳ"
"9389","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9389 Mﾆﾝｷﾞﾖｳﾁﾖｳｴｷﾏｴ "
"9398","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9398 Mｶﾝﾀﾞﾂｶｻﾏﾁ     "
"9401","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9401 Mﾐﾅﾐｵｷﾞｸﾎﾞ2ﾁﾖｳﾒ"
"9403","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9403 Mﾋｶﾞｼｲｹﾌﾞｸﾛｴｷﾏｴ"
"9406","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9406 Mﾄﾐｶﾞﾔ1ﾁﾖｳﾒ    "
"9407","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9407 Mﾎﾝｼﾞﾖ4ﾁﾖｳﾒ    "
"9408","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9408 Mｼﾌﾞﾔｳｸﾞｲｽﾀﾞﾆﾁﾖ"
"9409","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9409 Mﾅｶｵﾁｱｲ1ﾁﾖｳﾒ   "
"9413","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9413 Mﾁﾊﾞﾐﾅﾄｴｷ      "
"9414","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9414 Mｿﾞｳｼｶﾞﾔ2ﾁﾖｳﾒ  "
"9419","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9419 Mｲﾁﾊﾞﾝﾁﾖｳ      "
"9425","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9425 Mｲｹﾉﾊﾀ2ﾁﾖｳﾒ    "
"9427","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9427 Mｼﾝｶﾜ1ﾁﾖｳﾒ     "
"9429","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9429 Mﾎﾝｺﾞｳ2ﾁﾖｳﾒ    "
"9436","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9436 Mﾆﾎﾝﾊﾞｼﾎﾝﾁﾖｳ   "
"9440","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9440 Mｺﾏｺﾞﾒﾅｶｻﾞﾄ1ﾁﾖｳ"
"9460","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9460 Mｷﾀｼﾅｶﾞﾜｲﾂﾁﾖｳﾒ "
"9463","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9463 Mｼﾊﾞﾆﾁﾖｳﾒ      "
"9465","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9465 Mｺﾞﾀﾝﾉｴｷ       "
"9467","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9467 Mﾖﾂﾔﾆﾁﾖｳﾒ      "
"9973",,,,,,,
"9974",,,,,,,
"9975",,,,,,,
"9472","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9472 Mﾊﾅｶﾜﾄﾞﾆﾁﾖｳﾒ   "
"9475","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9475 Mｼﾖｳｱﾝｻﾝﾁﾖｳﾒ   "
"9477","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9477 Mｼﾓｵﾁｱｲｴｷﾏｴ    "
"9478","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9478 Mｶﾝﾀﾞｼﾞﾝﾎﾞｳﾁﾖｳﾆ"
"9481","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9481 Mｽｷﾞﾅﾐﾜﾀﾞｲﾂﾁﾖｳﾒ"
"9492","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9492 Mﾀﾊﾞﾀｺﾞﾁﾖｳﾒ    "
"9494","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9494 Mｼﾝﾊﾞｼｺﾞﾁﾖｳﾒ   "
"9495","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9495 Mﾊﾏﾏﾂﾁﾖｳﾆﾁﾖｳﾒ  "
"9632","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9632 Mﾊﾂﾁﾖｳﾎﾞﾘﾖﾝﾁﾖｳﾒ"
"9633","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9633 Mﾔﾅｶｻﾝﾁﾖｳﾒ     "
"9634","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9634 Mﾐﾀﾆﾁﾖｳﾒ       "
"9635","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9635 Mﾊﾅｻｷﾁﾖｳﾛｸﾁﾖｳﾒ "
"9643","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9643 Mﾊﾏﾏﾂﾁﾖｳｲﾂﾁﾖｳﾒ "
"9647","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9647 Mﾅｶﾒｸﾞﾛﾖﾝﾁﾖｳﾒ  "
"9653","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9653 Mﾎﾝｺﾏｺﾞﾒﾆﾁﾖｳﾒ  "
"9657","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9657 Mﾏｺﾞﾒｴｷﾏｴ      "
"9658","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9658 Mﾐﾅﾐｱｵﾔﾏﾅﾅﾁﾖｳﾒ "
"9660","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9660 Mｱｶｻｶﾋﾞｽﾞﾀﾜ-   "
"9661","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9661 Mｸﾗﾏｴﾖﾝﾁﾖｳﾒ    "
"9662","7701",マルエツ プチ,"7701 マルエツ プチ","0077",都心店統括部,"0077 都心店統括部","9662 Mｶﾐｲｹﾌﾞｸﾛﾆﾁﾖｳﾒ "
"9276","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9276 Mﾘﾊﾞ-ｼﾃｲ       "
"9277","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9277 Mﾍﾞｲﾀｳﾝ        "
"9317","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9317 Mﾀｶﾅﾜ          "
"9480","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9480 Mｸﾀﾞﾝ          "
"9649","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9649 Mﾖｺﾊﾏﾊﾞｼﾔﾐﾁ    "
"9663","7702",リンコス事業部,"7702 リンコス事業部","0077",都心店統括部,"0077 都心店統括部","9663 Mｼﾛｶﾈｻﾞ.ｽｶｲ    "
"9520","7901",MD本部店,"7901 MD本部店","0079",ショップ店,"0079 ショップ店","9520 ｳｵｴﾂｺｳｼﾞﾔﾃﾝ    "
"9519","7902",通信販売店,"7902 通信販売店","0079",ショップ店,"0079 ショップ店","9519 ﾂｳｼﾝﾊﾝﾊﾞｲﾃﾝ    "
"9000",,,,,,,
"9300",,,,,,,
"9616",,,,,,,
"9695",,,,,,,
"9696",,,,,,,
"9697",,,,,,,
"9698",,,,,,,
"9699",,,,,,,
"9718",,,,,,,
"9719",,,,,,,
"9739",,,,,,,
"9783",,,,,,,
"9784",,,,,,,
"9787",,,,,,,
"9789",,,,,,,
"9792",,,,,,,
"9794",,,,,,,
"9795",,,,,,,
"9797",,,,,,,
"9857",,,,,,,
"9858",,,,,,,
"9859",,,,,,,
"9860",,,,,,,
"9861",,,,,,,
"9862",,,,,,,
"9863",,,,,,,
"9864",,,,,,,
"9865",,,,,,,
"9866",,,,,,,
"9867",,,,,,,
"9868",,,,,,,
"9869",,,,,,,
"9870",,,,,,,
"9871",,,,,,,
"9872",,,,,,,
"9873",,,,,,,
"9874",,,,,,,
"9875",,,,,,,
"9876",,,,,,,
"9877",,,,,,,
"9878",,,,,,,
"9879",,,,,,,
"9890",,,,,,,
"9891",,,,,,,
"9892",,,,,,,
"9893",,,,,,,
"9894",,,,,,,
"9895",,,,,,,
"9896",,,,,,,
"9897",,,,,,,
"9898",,,,,,,
"9899",,,,,,,
"9900",,,,,,,
"9927",,,,,,,
